pid,draft_year,stage,reason,detail
Pb0f44d6b69,2019,box_score_match,no_box_scores_in_archive,2017-18/UCLA 
Pb1eb09fa94,2019,box_score_match,no_box_scores_in_archive,2017-18/UCLA 
P920b587915,2019,box_score_match,name_not_in_box,2017-18/Kentucky 
P6d3980e9f0,2019,box_score_match,name_not_in_box,2017-18/Louisville 
Pdc083a80a9,2020,box_score_match,name_not_in_box,2017-18/Syracuse 
Pa8a4b42a31,2020,box_score_match,name_not_in_box,2017-18/Saint_Mary's 
Pe6009787c4,2020,box_score_match,name_not_in_box,2017-18/Baylor 
P9d7519067e,2020,box_score_match,name_not_in_box,2017-18/SMU 
P92b5b7a56d,2020,box_score_match,name_not_in_box,2017-18/Saint_Louis 
P9b1073be42,2020,box_score_match,name_not_in_box,2017-18/CSU_Northridge 
P51e6803c0a,2020,box_score_match,name_not_in_box,2017-18/Temple 
P2b13664da5,2021,box_score_match,name_not_in_box,2017-18/Florida_State 
Ped12721a79,2021,box_score_match,name_not_in_box,2017-18/Vanderbilt 
P72048f0a4a,2021,box_score_match,ambiguous_roster_name,2017-18/Florida_State cj walker|m j walker
P36846c8c89,2021,box_score_match,name_not_in_box,2017-18/Arizona_State 
P9badd97dfe,2021,box_score_match,name_not_in_box,2017-18/Gonzaga 
Pc4eb6bb8ac,2021,box_score_match,no_box_scores_in_archive,2017-18/Loyola-Chicago 
Pdda2ebeb84,2021,box_score_match,name_not_in_box,2017-18/Creighton 
P983ac07ff1,2021,box_score_match,no_box_scores_in_archive,2017-18/SE_Missouri_St 
P3e86849b89,2021,box_score_match,name_not_in_box,2017-18/Fresno_State 
Pdab3fd555f,2021,box_score_match,no_box_scores_in_archive,2017-18/UTSA 
P35327cfd09,2021,box_score_match,name_not_in_box,2017-18/Notre_Dame 
P02b23e4abb,2021,box_score_match,name_not_in_box,2017-18/Akron 
Pe0ad9b9ce5,2021,box_score_match,name_not_in_box,2017-18/Stanford 
P727c27e864,2021,box_score_match,name_not_in_box,2017-18/UConn 
P07046a9145,2021,box_score_match,name_not_in_box,2017-18/Toledo 
Pba42781d58,2021,box_score_match,name_not_in_box,2017-18/Santa_Clara 
Pb657fdb74e,2021,box_score_match,name_not_in_box,2017-18/FGCU 
Pb3227aeb5d,2023,box_score_match,name_not_in_box,2017-18/CSU_Bakersfield 
P96b57657ed,2023,box_score_match,name_not_in_box,2017-18/UMBC 
P6f1d3c64d2,2019,box_score_match,name_not_in_box,2018-19/Virginia_Tech 
Pd17e70140c,2019,box_score_match,no_box_scores_in_archive,2018-19/Stanford 
P5c11762ec9,2019,box_score_match,name_not_in_box,2018-19/Iowa_State 
Pdee21247bb,2019,box_score_match,name_not_in_box,2018-19/Hofstra 
P8a97dbabe6,2019,box_score_match,name_not_in_box,2018-19/Miami 
Ped12aa913a,2019,box_score_match,no_box_scores_in_archive,2018-19/Fort_Wayne 
P2318b539a3,2019,box_score_match,name_not_in_box,2018-19/Northwestern 
Pf450c7fe3d,2019,box_score_match,no_box_scores_in_archive,2018-19/Boston_College 
P76d288c08d,2019,box_score_match,no_box_scores_in_archive,2018-19/TCU 
P920b587915,2019,box_score_match,name_not_in_box,2018-19/NC_State 
P6d3980e9f0,2019,box_score_match,name_not_in_box,2018-19/Louisville 
P69f4c7679c,2020,box_score_match,name_not_in_box,2018-19/San_Diego_State 
P5be180758a,2020,box_score_match,no_box_scores_in_archive,2018-19/TCU 
P007123cefb,2020,box_score_match,name_not_in_box,2018-19/Missouri 
P9580c6ee97,2020,box_score_match,name_not_in_box,2018-19/Missouri_State 
P9c6ee0d9a6,2020,box_score_match,name_not_in_box,2018-19/Delaware 
Pa974d0f28b,2020,box_score_match,name_not_in_box,2018-19/Nebraska 
P92b5b7a56d,2020,box_score_match,name_not_in_box,2018-19/Norfolk_State 
Pc76c8c8711,2020,box_score_match,no_box_scores_in_archive,2018-19/Cal_Baptist 
P51e6803c0a,2020,box_score_match,name_not_in_box,2018-19/Temple 
P2c8aa67899,2021,box_score_match,name_not_in_box,2018-19/Baylor 
Pb52cacc824,2021,box_score_match,name_not_in_box,2018-19/Georgetown 
P41bcb3bebd,2021,box_score_match,name_not_in_box,2018-19/Oklahoma 
P2511a36f77,2021,box_score_match,no_box_scores_in_archive,2018-19/TCU 
Pd0398785b7,2021,box_score_match,name_not_in_box,2018-19/Wisconsin 
Pe77b8e73a4,2021,box_score_match,name_not_in_box,2018-19/UTEP 
P44ba277b42,2021,box_score_match,name_not_in_box,2018-19/Richmond 
P4ff3e30134,2021,box_score_match,no_box_scores_in_archive,2018-19/Stanford 
Pff631d1742,2021,box_score_match,name_not_in_box,2018-19/Ohio_State 
Pc4eb6bb8ac,2021,box_score_match,no_box_scores_in_archive,2018-19/Loyola-Chicago 
Pe0ef621774,2021,box_score_match,name_not_in_box,2018-19/Utah_Valley 
Pd2d3c5dc1a,2021,box_score_match,name_not_in_box,2018-19/Winthrop 
P300c3416e0,2021,box_score_match,name_not_in_box,2018-19/Northwestern_St 
P621ab8f1c3,2021,box_score_match,name_not_in_box,2018-19/Miss_St 
P588407dc89,2021,box_score_match,name_not_in_box,2018-19/Kent_State 
P983ac07ff1,2021,box_score_match,name_not_in_box,2018-19/Creighton 
P8af3d1371a,2021,box_score_match,name_not_in_box,2018-19/Florida 
Pdab3fd555f,2021,box_score_match,no_box_scores_in_archive,2018-19/UTSA 
P460426d8cf,2021,box_score_match,name_not_in_box,2018-19/Clemson 
P2c6f1d319f,2021,box_score_match,name_not_in_box,2018-19/Dayton 
P2e77fdcd5f,2021,box_score_match,name_not_in_box,2018-19/Houston 
P832ba46d69,2021,box_score_match,name_not_in_box,2018-19/Baylor 
P0790a32ce5,2021,box_score_match,name_not_in_box,2018-19/IUPUI 
Pe0ad9b9ce5,2021,box_score_match,no_box_scores_in_archive,2018-19/Stanford 
P09c06de7d5,2021,box_score_match,name_not_in_box,2018-19/Saint_Joe's 
P40472c4e0a,2021,box_score_match,name_not_in_box,2018-19/Evansville 
P8379cd574e,2021,box_score_match,no_box_scores_in_archive,2018-19/Boston_College 
Pab6fbc3e77,2021,box_score_match,no_box_scores_in_archive,2018-19/Texas_A&M 
P6876f611cb,2022,box_score_match,name_not_in_box,2018-19/VCU 
Pc064a30c43,2022,box_score_match,name_not_in_box,2018-19/Missouri 
P39f2672d8d,2022,box_score_match,name_not_in_box,2018-19/Buffalo 
P54ce020bc4,2022,box_score_match,name_not_in_box,2018-19/UCLA 
P3fd81a75e9,2023,box_score_match,name_not_in_box,2018-19/Penn_State 
P9d84442310,2023,box_score_match,name_not_in_box,2018-19/Valparaiso 
P7589e6b4d5,2023,box_score_match,no_box_scores_in_archive,2018-19/Presbyterian 
Pd62847824a,2024,box_score_match,name_not_in_box,2018-19/Texas_Tech 
Pad0b972baf,2020,box_score_match,name_not_in_box,2019-20/Duke 
Pc76c8c8711,2020,box_score_match,no_box_scores_in_archive,2019-20/Cal_Baptist 
P51e6803c0a,2020,box_score_match,name_not_in_box,2019-20/Temple 
P61d8f8df57,2021,box_score_match,name_not_in_box,2019-20/VCU 
P5480a34012,2021,box_score_match,name_not_in_box,2019-20/Villanova 
Pb149e1d8c2,2021,box_score_match,name_not_in_box,2019-20/Nebraska 
P46419801dd,2021,box_score_match,name_not_in_box,2019-20/Arizona 
Pcf11d56327,2021,box_score_match,name_not_in_box,2019-20/UVA 
P93a802efd4,2021,box_score_match,name_not_in_box,2019-20/Oregon 
Pc4eb6bb8ac,2021,box_score_match,no_box_scores_in_archive,2019-20/Loyola-Chicago 
Pf54b3f87be,2021,box_score_match,name_not_in_box,2019-20/Sacramento_St 
Pdab3fd555f,2021,box_score_match,no_box_scores_in_archive,2019-20/UTSA 
P0c7e217388,2021,box_score_match,name_not_in_box,2019-20/Texas_Tech 
Pd51997c12f,2021,box_score_match,name_not_in_box,2019-20/Niagara 
Pe0ad9b9ce5,2021,box_score_match,name_not_in_box,2019-20/Stanford 
P6876f611cb,2022,box_score_match,name_not_in_box,2019-20/VCU 
P22caf129cd,2022,box_score_match,name_not_in_box,2019-20/NC_State 
P39f2672d8d,2022,box_score_match,name_not_in_box,2019-20/Buffalo 
P93a0142eda,2022,box_score_match,fewer_than_2_games,2019-20/NC_State 1
P54ce020bc4,2022,box_score_match,name_not_in_box,2019-20/UCLA 
P396ba96b58,2023,box_score_match,name_not_in_box,2019-20/Indiana 
P9d84442310,2023,box_score_match,name_not_in_box,2019-20/Valparaiso 
P7589e6b4d5,2023,box_score_match,name_not_in_box,2019-20/Baylor 
P66484e16cb,2024,box_score_match,name_not_in_box,2019-20/West_Virginia 
P233044615c,2024,box_score_match,name_not_in_box,2019-20/Miss_St 
Pe7bcbcc1c2,2025,box_score_match,name_not_in_box,2019-20/Chattanooga 
P5bddeea434,2025,box_score_match,name_not_in_box,2019-20/Notre_Dame 
P61d8f8df57,2021,box_score_match,name_not_in_box,2020-21/VCU 
P5480a34012,2021,box_score_match,name_not_in_box,2020-21/Villanova 
P3e86849b89,2021,box_score_match,name_not_in_box,2020-21/UTEP 
P8af3d1371a,2021,box_score_match,no_box_scores_in_archive,2020-21/Cal_Baptist 
Pdab3fd555f,2021,box_score_match,no_box_scores_in_archive,2020-21/UTSA 
Pe0ad9b9ce5,2021,box_score_match,name_not_in_box,2020-21/Stanford 
Pfe47889811,2021,box_score_match,no_box_scores_in_archive,2020-21/San_Jose_State 
P64527f643b,2021,box_score_match,no_box_scores_in_archive,2020-21/Little_Rock 
Pb657fdb74e,2021,box_score_match,no_box_scores_in_archive,2020-21/Morgan_State 
P6876f611cb,2022,box_score_match,name_not_in_box,2020-21/VCU 
P39f2672d8d,2022,box_score_match,name_not_in_box,2020-21/Buffalo 
P54ce020bc4,2022,box_score_match,name_not_in_box,2020-21/LSU 
P664a2ede66,2023,box_score_match,fewer_than_2_games,2020-21/Alabama_A&M 1
P396ba96b58,2023,box_score_match,name_not_in_box,2020-21/Indiana 
P9d84442310,2023,box_score_match,name_not_in_box,2020-21/DePaul 
P16bfe45561,2023,box_score_match,no_box_scores_in_archive,2020-21/Princeton 
Pf92c037d4b,2023,box_score_match,no_box_scores_in_archive,2020-21/Little_Rock 
P13f5a8ca49,2024,box_score_match,name_not_in_box,2020-21/Colorado 
Pc25108b74d,2025,box_score_match,no_box_scores_in_archive,2020-21/Arkansas_State 
P1945d13d34,2025,box_score_match,name_not_in_box,2020-21/Iowa_State 
Pcb59681372,2025,box_score_match,name_not_in_box,2020-21/Texas_Tech 
Peb9997d32a,2025,box_score_match,no_box_scores_in_archive,2020-21/Cornell 
P9f8f735247,2026,box_score_match,name_not_in_box,2020-21/Auburn 
P7d4b1d6e8f,2022,box_score_match,name_not_in_box,2021-22/Kentucky 
P6876f611cb,2022,box_score_match,name_not_in_box,2021-22/VCU 
P39f2672d8d,2022,box_score_match,name_not_in_box,2021-22/Buffalo 
P54ce020bc4,2022,box_score_match,name_not_in_box,2021-22/LSU 
P07bb9cb58f,2023,box_score_match,fewer_than_2_games,2021-22/Florida 1
P396ba96b58,2023,box_score_match,name_not_in_box,2021-22/Indiana 
P9d84442310,2023,box_score_match,name_not_in_box,2021-22/DePaul 
P13f5a8ca49,2024,box_score_match,name_not_in_box,2021-22/Colorado 
P75527a2d8c,2025,box_score_match,name_not_in_box,2021-22/VCU 
Pcb59681372,2025,box_score_match,name_not_in_box,2021-22/FAU 
P53d139a0c8,2026,box_score_match,name_not_in_box,2021-22/UConn 
P9f8f735247,2026,box_score_match,name_not_in_box,2021-22/Auburn 
P01dc454b71,2026,box_score_match,name_not_in_box,2021-22/Purdue 
Pf07b0c62fd,2023,box_score_match,name_not_in_box,2022-23/Indiana 
P396ba96b58,2023,box_score_match,name_not_in_box,2022-23/Indiana 
P13f5a8ca49,2024,box_score_match,name_not_in_box,2022-23/Colorado 
Pf372901c0b,2024,box_score_match,fewer_than_2_games,2022-23/Illinois 1
P070f8d3585,2025,box_score_match,name_not_in_box,2022-23/N_Illinois 
Pcb59681372,2025,box_score_match,name_not_in_box,2022-23/FAU 
P9f8f735247,2026,box_score_match,name_not_in_box,2022-23/Auburn 
P01dc454b71,2026,box_score_match,name_not_in_box,2022-23/Purdue 
P4bd2cd3d34,2024,box_score_match,name_not_in_box,2023-24/Pitt 
P13f5a8ca49,2024,box_score_match,name_not_in_box,2023-24/Colorado 
P5699f03b57,2025,box_score_match,name_not_in_box,2023-24/South_Carolina 
P070f8d3585,2025,box_score_match,name_not_in_box,2023-24/N_Illinois 
Pe7bcbcc1c2,2025,box_score_match,fewer_than_2_games,2023-24/Dayton 1
Pcb59681372,2025,box_score_match,name_not_in_box,2023-24/FAU 
Pa5e266180e,2026,box_score_match,name_not_in_box,2023-24/Arizona 
P9f8f735247,2026,box_score_match,name_not_in_box,2023-24/Auburn 
P01dc454b71,2026,box_score_match,name_not_in_box,2023-24/Purdue 
P5699f03b57,2025,box_score_match,name_not_in_box,2024-25/South_Carolina 
P307cead4af,2025,box_score_match,name_not_in_box,2024-25/Yale 
P070f8d3585,2025,box_score_match,name_not_in_box,2024-25/N_Illinois 
P155e770e32,2025,box_score_match,name_not_in_box,2024-25/Tulane 
P259fbebd69,2025,box_score_match,name_not_in_box,2024-25/Kentucky 
Pc0a66d6cca,2025,box_score_match,name_not_in_box,2024-25/North_Florida 
P41ae7c3c75,2025,box_score_match,name_not_in_box,2024-25/FAU 
Pf25d15a954,2025,box_score_match,name_not_in_box,2024-25/Dayton 
P445f167264,2025,box_score_match,name_not_in_box,2024-25/Drexel 
Pfc563b417e,2025,box_score_match,name_not_in_box,2024-25/Cal_Poly 
P03328260f7,2025,box_score_match,name_not_in_box,2024-25/Wisconsin 
P648e1b1924,2025,box_score_match,name_not_in_box,2024-25/Georgia_Tech 
P19a9559b15,2025,box_score_match,name_not_in_box,2024-25/Virginia_Tech 
Peb9997d32a,2025,box_score_match,name_not_in_box,2024-25/Cornell 
P011de6a94b,2026,box_score_match,name_not_in_box,2024-25/Santa_Clara 
Pb4d81376d2,2026,box_score_match,name_not_in_box,2024-25/Michigan 
P279cdc2712,2026,box_score_match,name_not_in_box,2024-25/Saint_Mary's 
Pfc8df2f375,2026,box_score_match,name_not_in_box,2024-25/Florida_State 
P6e67770ba5,2026,box_score_match,name_not_in_box,2024-25/Texas 
P8d0ea24592,2026,box_score_match,name_not_in_box,2024-25/Oklahoma 
P3778eacc6f,2026,box_score_match,name_not_in_box,2024-25/Belmont 
P84f7cbd5a8,2026,box_score_match,name_not_in_box,2024-25/Oregon_State 
Pd084613a9a,2026,box_score_match,name_not_in_box,2024-25/Syracuse 
P328a9a467a,2026,box_score_match,name_not_in_box,2024-25/Ohio_State 
P4b7967ab2f,2026,box_score_match,name_not_in_box,2024-25/VCU 
P1723d857f7,2026,box_score_match,name_not_in_box,2024-25/Kentucky 
P9f8f735247,2026,box_score_match,name_not_in_box,2024-25/Auburn 
P01dc454b71,2026,box_score_match,name_not_in_box,2024-25/Purdue 
P9f8f735247,2026,box_score_match,name_not_in_box,2025-26/Auburn 
P01dc454b71,2026,box_score_match,name_not_in_box,2025-26/Purdue 
