pid,sc_athleticism,sc_size,sc_defense,sc_strength,sc_quickness,sc_leadership,sc_jumpshot,sc_nbaready,sc_potential,sc_intangibles,sc_ballhandling,sc_passing,sc_rebounding,sc_postskills,sc_overall,sc_intang_lead,sc_kw_injury,sc_kw_upside,sc_kw_motor,sc_kw_character,sc_kw_shooting_concern,sc_kw_nba_ready,sc_words_strengths,sc_words_weaknesses,sc_capture_days_before_draft,sc_has_profile
P5a43e18763,,,,,,,,,,,,,,,,,,,,,,,,,,0
P122cdb8b56,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd3b81c81b9,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8df71877a2,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5aa610b7ff,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3fe5b0aa24,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pfaef4e4fa0,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pbced5f5600,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb8664aec2d,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pac86c1698b,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf135ac542c,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pbe8ddcfedd,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6354170b78,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb57f8a063b,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe000f38dce,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe10b161d55,,,,,,,,,,,,,,,,,,,,,,,,,,0
P280da25d92,,,,,,,,,,,,,,,,,,,,,,,,,,0
P518109d62a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P42302cf51e,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9f172daeb6,,,,,,,,,,,,,,,,,,,,,,,,,,0
P70f8b46029,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1f842c307e,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa34ab286f7,,,,,,,,,,,,,,,,,,,,,,,,,,0
P334022cd7d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P097ac7e3e1,,,,,,,,,,,,,,,,,,,,,,,,,,0
P55d017c927,,,,,,,,,,,,,,,,,,,,,,,,,,0
P42b9d239c3,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pcaa6f4e965,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pae17b87a4a,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd4282e2cb6,,,,,,,,,,,,,,,,,,,,,,,,,,0
P35e592001a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6f990ff013,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4467431c36,,,,,,,,,,,,,,,,,,,,,,,,,,0
P946b6a7bec,,,,,,,,,,,,,,,,,,,,,,,,,,0
Peb77360d78,,,,,,,,,,,,,,,,,,,,,,,,,,0
P50c2524b85,,,,,,,,,,,,,,,,,,,,,,,,,,0
P57ab80ef44,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6ab3598ab0,,,,,,,,,,,,,,,,,,,,,,,,,,0
P17f11f33c2,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pcabff956fe,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1f3e01b488,,,,,,,,,,,,,,,,,,,,,,,,,,0
P58e5b2eaa8,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5e4a09f56c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P26d2a90c5b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P82bbff96e6,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pdb9cad4004,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4d03279429,,,,,,,,,,,,,,,,,,,,,,,,,,0
P75b2e5cfed,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf271325d7b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5da3d9ffcd,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf507011aa5,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8926a62cc8,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pbe6b6d05a9,,,,,,,,,,,,,,,,,,,,,,,,,,0
P61add2364f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P688b157768,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf5ec6d144b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P15b5ca7021,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9f769e6678,,,,,,,,,,,,,,,,,,,,,,,,,,0
P15b4774186,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb53e68dfee,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd064221ae2,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9106a597f3,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8eec131338,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pefc5241948,,,,,,,,,,,,,,,,,,,,,,,,,,0
P379ec45447,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3e065b4b4e,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe581c6d22f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8ecb19c544,,,,,,,,,,,,,,,,,,,,,,,,,,0
P27d264f43c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0ca52587ca,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6786e0dd88,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1a46c41bff,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa129b1725d,,,,,,,,,,,,,,,,,,,,,,,,,,0
Peef8948765,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1597c7370a,,,,,,,,,,,,,,,,,,,,,,,,,,0
Paa92a86ff3,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5ff9cbca0f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3e655a07ed,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pbb5225b691,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb5f59c2405,,,,,,,,,,,,,,,,,,,,,,,,,,0
P004efe3965,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4f854a47d9,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb88771c23a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7ab7e9a49e,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb2b564e4f2,,,,,,,,,,,,,,,,,,,,,,,,,,0
P55c2defaf8,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf5a8190f4f,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf3d3c05896,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf3241f5074,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9bb134b52c,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa84706eb34,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3f77f707c0,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa08fe4841f,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pfc813e5d63,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa5c483aef9,,,,,,,,,,,,,,,,,,,,,,,,,,0
P67e5a8f825,,,,,,,,,,,,,,,,,,,,,,,,,,0
P64a44986ea,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2b78ea748d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8c5417b762,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb779a9fa56,,,,,,,,,,,,,,,,,,,,,,,,,,0
P88accb87c9,,,,,,,,,,,,,,,,,,,,,,,,,,0
P86827217ed,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pef380f9642,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf2fe8710f7,,,,,,,,,,,,,,,,,,,,,,,,,,0
P61e8cd7d80,,,,,,,,,,,,,,,,,,,,,,,,,,0
P98ab129fa2,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc317d28310,,,,,,,,,,,,,,,,,,,,,,,,,,0
P87c0df2ff6,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pda6183deac,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4c0563638d,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pdd2dc8d5b8,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pfa8477edf9,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pdda77ad869,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4e98315e7d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8fc9787b05,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pefe5f00afd,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4098a4e5cd,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pde1bad3875,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8843180e2e,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf9200340d9,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb10189ae74,,,,,,,,,,,,,,,,,,,,,,,,,,0
P82f3368572,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4294404a76,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8c68a86e22,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5c0dd77b3d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9ce3123e64,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7f30d796bb,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd125ec3ee3,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe0f4e51abf,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd1f1ba6351,,,,,,,,,,,,,,,,,,,,,,,,,,0
P212def8838,,,,,,,,,,,,,,,,,,,,,,,,,,0
P480c7bd367,,,,,,,,,,,,,,,,,,,,,,,,,,0
P665ee60687,,,,,,,,,,,,,,,,,,,,,,,,,,0
P16c24a4b1f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9da71ed5b4,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9425f36257,,,,,,,,,,,,,,,,,,,,,,,,,,0
P503b298309,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5a52d22738,,,,,,,,,,,,,,,,,,,,,,,,,,0
P40b8fb181b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3da380186d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4d3e8e1430,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb670429ce2,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pdc6d30b38b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P967c24e09d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P72c5e8d0fa,,,,,,,,,,,,,,,,,,,,,,,,,,0
P65f2080ef4,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pcdc9c2f7c5,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0984734cb9,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4ebe015218,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9d76a38c5e,,,,,,,,,,,,,,,,,,,,,,,,,,0
P00e7133fc6,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pfe4fcea486,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa9cae64430,,,,,,,,,,,,,,,,,,,,,,,,,,0
P846172a369,,,,,,,,,,,,,,,,,,,,,,,,,,0
P297d12820e,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pbc4309c829,,,,,,,,,,,,,,,,,,,,,,,,,,0
P43dec358d1,,,,,,,,,,,,,,,,,,,,,,,,,,0
Ped6b9a1a7c,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pbea2d75e26,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2f61c21e93,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb14f594f0a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4a79c6caeb,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4ebfdd4833,,,,,,,,,,,,,,,,,,,,,,,,,,0
P714602a9aa,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9540818d9f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7c5888ec9d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6f1d3c64d2,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5277c76d51,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9b3e496395,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4832cf3ea3,,,,,,,,,,,,,,,,,,,,,,,,,,0
Peecc71d248,,,,,,,,,,,,,,,,,,,,,,,,,,0
P023bbe5ec1,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb15c668c3a,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb16e641fe9,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6a5f6ac2d8,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf1b3205a09,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8209ad6040,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pefa2378416,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa4c28f80ad,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pba03162225,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe661d7acde,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd17e70140c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P14a01dedf9,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5cd98708f1,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2bdd03741b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1ddfe32e8c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P027da49c30,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2f4b26e6e1,,,,,,,,,,,,,,,,,,,,,,,,,,0
P76650bc6e2,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6336d0d324,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7ff4af5e7c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2084d7c5fc,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pab169ed872,,,,,,,,,,,,,,,,,,,,,,,,,,0
P273938bb97,,,,,,,,,,,,,,,,,,,,,,,,,,0
P90a39c14ab,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5c11762ec9,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd50729b5d0,,,,,,,,,,,,,,,,,,,,,,,,,,0
P18facb688d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4797fb50d3,,,,,,,,,,,,,,,,,,,,,,,,,,0
P277650e4b3,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf6db5ed983,,,,,,,,,,,,,,,,,,,,,,,,,,0
P338a42b9d0,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pdee21247bb,,,,,,,,,,,,,,,,,,,,,,,,,,0
P224fa713e4,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb69fbd28c6,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2c24c6affb,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd88f1bdac2,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8a97dbabe6,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8eb153b63d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P75585aef52,,,,,,,,,,,,,,,,,,,,,,,,,,0
P84a6c851a9,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4a4f2b1371,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9537391b0e,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf6658be174,,,,,,,,,,,,,,,,,,,,,,,,,,0
P519f028bfb,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4f7a1b04a6,,,,,,,,,,,,,,,,,,,,,,,,,,0
P47c5a2733b,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc3b8b90cf8,,,,,,,,,,,,,,,,,,,,,,,,,,0
P60e6add6f8,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa9b6b7ec3f,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pbec5e357b6,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2061b46d22,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9406d39f17,,,,,,,,,,,,,,,,,,,,,,,,,,0
P63de5d6c2a,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd00fce6a5a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4862cd71b2,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1d6fd5f29a,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pcb86ff794b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8534216773,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5a277fef0e,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3022e1c032,,,,,,,,,,,,,,,,,,,,,,,,,,0
P82887a653c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P37457bff4f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6a3fce0af3,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6b5b70ee01,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc1416b3728,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8df31bfe17,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc53511377b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P484d9844af,,,,,,,,,,,,,,,,,,,,,,,,,,0
P90d8771ad4,,,,,,,,,,,,,,,,,,,,,,,,,,0
P026aafcf31,,,,,,,,,,,,,,,,,,,,,,,,,,0
Ped12aa913a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2318b539a3,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3e9c3ca3d7,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7d0e11d7f1,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pca926e63d0,,,,,,,,,,,,,,,,,,,,,,,,,,0
P804e0e2e1c,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe19880ee92,,,,,,,,,,,,,,,,,,,,,,,,,,0
P52c5169542,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0be342d921,,,,,,,,,,,,,,,,,,,,,,,,,,0
P77bf4c6cd4,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2b2d444bdd,,,,,,,,,,,,,,,,,,,,,,,,,,0
P90844406b5,,,,,,,,,,,,,,,,,,,,,,,,,,0
P53a27c701d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P34557a899a,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf0f9e6d8f5,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6514225148,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pbda39b05ec,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4043f1171e,,,,,,,,,,,,,,,,,,,,,,,,,,0
P20a99f84fd,,,,,,,,,,,,,,,,,,,,,,,,,,0
P41398f1a21,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pfa2560441b,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf450c7fe3d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4516ced6d5,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1a41a85440,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2185571f79,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb14e5c1c97,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9308e80088,,,,,,,,,,,,,,,,,,,,,,,,,,0
P19aaf87bc8,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa5b07b6f43,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1464c171bc,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pbafaf944fd,,,,,,,,,,,,,,,,,,,,,,,,,,0
P25c1384060,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7c241c8e95,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb0f44d6b69,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pbac78302af,,,,,,,,,,,,,,,,,,,,,,,,,,0
P56aec34978,,,,,,,,,,,,,,,,,,,,,,,,,,0
P76d288c08d,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb1eb09fa94,,,,,,,,,,,,,,,,,,,,,,,,,,0
P03938af6ae,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7a85c71bc1,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc7623d005f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P920b587915,,,,,,,,,,,,,,,,,,,,,,,,,,0
P48e78aee32,,,,,,,,,,,,,,,,,,,,,,,,,,0
P73b9dbd92b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P71e4b2b4d3,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6d3980e9f0,,,,,,,,,,,,,,,,,,,,,,,,,,0
P35f0fb7731,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pba698d642d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3ff36ffdc1,,,,,,,,,,,,,,,,,,,,,,,,,,0
P272ac40c3c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7699b7f669,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6232d5a44f,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pfe5913c014,,,,,,,,,,,,,,,,,,,,,,,,,,0
P41612ab4e2,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa430d00e1f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P90a7395cb0,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd70c9ef8df,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1388f2fd26,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0df73941d8,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe6c9de6d86,,,,,,,,,,,,,,,,,,,,,,,,,,0
P388cb0d5da,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe0b660d280,,,,,,,,,,,,,,,,,,,,,,,,,,0
P842bafbfda,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0cd98a270c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P04526b8576,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb7d583a85a,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa3fa433740,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe237a28a37,,,,,,,,,,,,,,,,,,,,,,,,,,0
P87be528da0,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3c885ec031,,,,,,,,,,,,,,,,,,,,,,,,,,0
P63236d3a70,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf46613d969,,,,,,,,,,,,,,,,,,,,,,,,,,0
P08bc96e9be,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa7dbf13041,,,,,,,,,,,,,,,,,,,,,,,,,,0
P69f4c7679c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5be180758a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P289da7f9c1,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pad0b972baf,,,,,,,,,,,,,,,,,,,,,,,,,,0
P48772fff87,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pde7308c87b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1f88525e9f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P32d7e7e1eb,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3bfc12237e,,,,,,,,,,,,,,,,,,,,,,,,,,0
P198bb02a0c,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pdc083a80a9,,,,,,,,,,,,,,,,,,,,,,,,,,0
P04282e0cbf,,,,,,,,,,,,,,,,,,,,,,,,,,0
P716f6175e4,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2b95cb9990,,,,,,,,,,,,,,,,,,,,,,,,,,0
P429838957d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P04b95b58e0,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9cddcdc1ad,,,,,,,,,,,,,,,,,,,,,,,,,,0
P173da90181,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc2d24d5902,,,,,,,,,,,,,,,,,,,,,,,,,,0
P866e6f90bf,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2ca61183dc,,,,,,,,,,,,,,,,,,,,,,,,,,0
P625909539a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1cf3ac09b1,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb3e461d4cf,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pee12c1b431,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pdc49b6ecb0,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9d5ce33ec0,,,,,,,,,,,,,,,,,,,,,,,,,,0
P170284fab5,,,,,,,,,,,,,,,,,,,,,,,,,,0
P641ed83c9a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8884c4fd03,,,,,,,,,,,,,,,,,,,,,,,,,,0
P539176b694,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pdd324c8c3a,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pcf413465aa,,,,,,,,,,,,,,,,,,,,,,,,,,0
P007123cefb,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa5bdbe06a8,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6142a39d2b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0fec6c7ff1,,,,,,,,,,,,,,,,,,,,,,,,,,0
P076dcdb147,,,,,,,,,,,,,,,,,,,,,,,,,,0
P98391b949f,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc5171d01c1,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe3d286e6c8,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2943e264b5,,,,,,,,,,,,,,,,,,,,,,,,,,0
P72ce5af049,,,,,,,,,,,,,,,,,,,,,,,,,,0
P34a08a87d4,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc74b3d476e,,,,,,,,,,,,,,,,,,,,,,,,,,0
P80eaeaa85d,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pceb9387e05,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4cd6438cc3,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9580c6ee97,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2cd53b2728,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc09cd8c6d0,,,,,,,,,,,,,,,,,,,,,,,,,,0
P63a2ab1a2a,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf75af7bb1f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P16e9d60aa9,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4f020a46a6,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa8a4b42a31,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc2faa1488c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P12d4263452,,,,,,,,,,,,,,,,,,,,,,,,,,0
P56764c9c75,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3eb05301ef,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pba89c73461,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9c6ee0d9a6,,,,,,,,,,,,,,,,,,,,,,,,,,0
P837f74ef42,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe6009787c4,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf77538a69a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2900148dca,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4722b5d5ff,,,,,,,,,,,,,,,,,,,,,,,,,,0
