pid,fy_has_youth,fy_n_tournaments,fy_best_level,fy_age_rel_last,fy_age_rel_min,fy_underage_flag,fy_pts40_z_last,fy_pir40_z_last,fy_ts_z_last,fy_ast40_z_last,fy_stl_blk40_z_last,fy_usage_proxy_z_last,fy_best_pts40_z,fy_best_pir40_z,fy_z_trend,fy_minutes_share_last,fy_team_finish_last,fy_hoop_summit_world
Pfb151947b8,0,0,,,,,,,,,,,,,,,,0
Pb9c8134dba,0,0,,,,,,,,,,,,,,,,0
P70be92ee2a,0,0,,,,,,,,,,,,,,,,0
P7aebb4f3da,0,0,,,,,,,,,,,,,,,,0
Pe4182c4c9a,0,0,,,,,,,,,,,,,,,,0
Pdaa5dc2ffe,0,0,,,,,,,,,,,,,,,,0
P0a16bf5dcd,0,0,,,,,,,,,,,,,,,,0
P4d044e6517,0,0,,,,,,,,,,,,,,,,0
P332366fd23,0,0,,,,,,,,,,,,,,,,0
Pf596e595fa,0,0,,,,,,,,,,,,,,,,0
P2225ba1e79,0,0,,,,,,,,,,,,,,,,0
Pa1cb69e2d5,0,0,,,,,,,,,,,,,,,,0
Pbd1bd31363,0,0,,,,,,,,,,,,,,,,0
P049a006ba4,0,0,,,,,,,,,,,,,,,,0
Pf2b2bf7c90,0,0,,,,,,,,,,,,,,,,0
P382ba08b06,0,0,,,,,,,,,,,,,,,,0
Pdfcccbc0ee,0,0,,,,,,,,,,,,,,,,0
P180bfe573f,0,0,,,,,,,,,,,,,,,,0
P5ea8063b82,0,0,,,,,,,,,,,,,,,,0
P8b55924f31,0,0,,,,,,,,,,,,,,,,0
P360a02c8f3,0,0,,,,,,,,,,,,,,,,0
P8df0a8788c,0,0,,,,,,,,,,,,,,,,0
P22993a7ac8,0,0,,,,,,,,,,,,,,,,0
P52ae6ebde1,0,0,,,,,,,,,,,,,,,,0
P3ef49a42d2,0,0,,,,,,,,,,,,,,,,0
Pa5a2a6e8b9,0,0,,,,,,,,,,,,,,,,0
P91ba0ccfb7,0,0,,,,,,,,,,,,,,,,0
P8b719e2981,0,0,,,,,,,,,,,,,,,,0
Pc3df7f8dbd,0,0,,,,,,,,,,,,,,,,0
P39bae689b5,0,0,,,,,,,,,,,,,,,,0
Pd5c75d3b01,0,0,,,,,,,,,,,,,,,,0
P189ad0416e,0,0,,,,,,,,,,,,,,,,0
Pefcb67dee7,0,0,,,,,,,,,,,,,,,,0
P07fb065f28,0,0,,,,,,,,,,,,,,,,0
P6c17983aad,0,0,,,,,,,,,,,,,,,,0
P0b8d4db24c,0,0,,,,,,,,,,,,,,,,0
P1d1b852c8c,0,0,,,,,,,,,,,,,,,,0
P98015d62ae,0,0,,,,,,,,,,,,,,,,0
P620c88aaa1,0,0,,,,,,,,,,,,,,,,0
P69d740b582,0,0,,,,,,,,,,,,,,,,0
P9c1ee88716,0,0,,,,,,,,,,,,,,,,1
P65db320efe,0,0,,,,,,,,,,,,,,,,0
Pfdb326aa01,0,0,,,,,,,,,,,,,,,,0
Pd764197a9d,0,0,,,,,,,,,,,,,,,,0
P7903308993,0,0,,,,,,,,,,,,,,,,0
P1c5dc0dbc6,0,0,,,,,,,,,,,,,,,,0
Paff659398c,0,0,,,,,,,,,,,,,,,,1
P1f7c85948b,0,0,,,,,,,,,,,,,,,,0
P0e7eb7e056,0,0,,,,,,,,,,,,,,,,0
P497243f189,0,0,,,,,,,,,,,,,,,,0
P8955b1a9c4,0,0,,,,,,,,,,,,,,,,1
P9e0485e8f6,0,0,,,,,,,,,,,,,,,,0
Pd72f71c2bb,0,0,,,,,,,,,,,,,,,,0
P2864fd765b,0,0,,,,,,,,,,,,,,,,0
P530a84e49c,0,0,,,,,,,,,,,,,,,,0
P3cfed129a3,0,0,,,,,,,,,,,,,,,,0
P8105ba296c,0,0,,,,,,,,,,,,,,,,0
P7cf0118ef7,0,0,,,,,,,,,,,,,,,,0
P7b63dad40c,0,0,,,,,,,,,,,,,,,,0
Pbc657442d8,0,0,,,,,,,,,,,,,,,,0
Pa0da0f38dc,0,0,,,,,,,,,,,,,,,,0
P9a587a1a63,0,0,,,,,,,,,,,,,,,,0
P2899765f70,0,0,,,,,,,,,,,,,,,,0
P1f84c6033c,0,0,,,,,,,,,,,,,,,,0
Pcb83527531,0,0,,,,,,,,,,,,,,,,0
P9aa2c80a45,0,0,,,,,,,,,,,,,,,,0
Pd49ad433a6,0,0,,,,,,,,,,,,,,,,0
P1de330dcda,0,0,,,,,,,,,,,,,,,,0
Pe7b575da0a,0,0,,,,,,,,,,,,,,,,0
Pbcfa5eaec6,0,0,,,,,,,,,,,,,,,,0
P3f83cdea39,0,0,,,,,,,,,,,,,,,,0
Pc7c312fdc1,0,0,,,,,,,,,,,,,,,,0
Pff73e1eace,0,0,,,,,,,,,,,,,,,,0
Pe88af25410,0,0,,,,,,,,,,,,,,,,0
P854c694553,0,0,,,,,,,,,,,,,,,,0
P1d7e465328,0,0,,,,,,,,,,,,,,,,0
Peca9b04dbf,0,0,,,,,,,,,,,,,,,,0
P0fd2ff4395,0,0,,,,,,,,,,,,,,,,0
Pac419c235c,0,0,,,,,,,,,,,,,,,,0
P704a5fd478,0,0,,,,,,,,,,,,,,,,0
P0d7e76d154,0,0,,,,,,,,,,,,,,,,0
P98f905fdef,0,0,,,,,,,,,,,,,,,,1
Pdcd864f0fb,0,0,,,,,,,,,,,,,,,,0
P842a2f3c2e,0,0,,,,,,,,,,,,,,,,0
P675a30c147,0,0,,,,,,,,,,,,,,,,0
P563df84956,0,0,,,,,,,,,,,,,,,,0
P3a25271b04,0,0,,,,,,,,,,,,,,,,0
P75d87cd190,0,0,,,,,,,,,,,,,,,,0
Paf6a9c1c9e,0,0,,,,,,,,,,,,,,,,0
P2ee25c689c,0,0,,,,,,,,,,,,,,,,0
P1bd862cc0f,0,0,,,,,,,,,,,,,,,,0
P9650bb1a40,0,0,,,,,,,,,,,,,,,,0
Pcba63fe240,0,0,,,,,,,,,,,,,,,,0
Pd4900db84d,0,0,,,,,,,,,,,,,,,,0
P4da2c7e178,0,0,,,,,,,,,,,,,,,,0
Pfcc31e3705,0,0,,,,,,,,,,,,,,,,0
P3ebb78aaf3,0,0,,,,,,,,,,,,,,,,0
P6dc3d3ca5e,1,3,3,0.325505,0.158138,0,1.29326,1.1643,0.275428,1.53708,0.0741718,0.84268,1.85055,2.821,-1.04989,0.71875,1,1
P2a8e69fc8a,0,0,,,,,,,,,,,,,,,,0
P07655923d4,0,0,,,,,,,,,,,,,,,,0
Pc0571f7238,0,0,,,,,,,,,,,,,,,,0
Pd3b6bf6d79,0,0,,,,,,,,,,,,,,,,0
Paeace7e70c,0,0,,,,,,,,,,,,,,,,0
P989fbfa539,0,0,,,,,,,,,,,,,,,,0
Pe0dd44e42b,0,0,,,,,,,,,,,,,,,,0
Pf532d918b8,0,0,,,,,,,,,,,,,,,,0
Paa277db6ca,0,0,,,,,,,,,,,,,,,,0
P3d1a59b5a2,0,0,,,,,,,,,,,,,,,,0
P002581103b,0,0,,,,,,,,,,,,,,,,0
P6d3c0c239e,0,0,,,,,,,,,,,,,,,,0
P5303425662,0,0,,,,,,,,,,,,,,,,0
P0fee52cfc4,0,0,,,,,,,,,,,,,,,,0
P4f8c953cc8,0,0,,,,,,,,,,,,,,,,1
Pe0f44d3916,0,0,,,,,,,,,,,,,,,,0
Pc5a3285209,0,0,,,,,,,,,,,,,,,,1
P0a2d28a2d0,0,0,,,,,,,,,,,,,,,,0
Pc0e2cf5bcc,0,0,,,,,,,,,,,,,,,,0
Pf65d71b77e,0,0,,,,,,,,,,,,,,,,0
P9aa7ef7a41,0,0,,,,,,,,,,,,,,,,0
P666726f41f,0,0,,,,,,,,,,,,,,,,0
Pd1e82d8666,0,0,,,,,,,,,,,,,,,,0
P820aca19f1,0,0,,,,,,,,,,,,,,,,0
Pf7459f37f3,0,0,,,,,,,,,,,,,,,,0
Pa93cedf1ed,0,0,,,,,,,,,,,,,,,,0
Pbd83a701c7,0,0,,,,,,,,,,,,,,,,0
Pca59ea1b39,0,0,,,,,,,,,,,,,,,,0
P2c0a429f79,0,0,,,,,,,,,,,,,,,,0
Pa33e366fdf,0,0,,,,,,,,,,,,,,,,0
P759a9434cf,0,0,,,,,,,,,,,,,,,,0
P8fba680b01,0,0,,,,,,,,,,,,,,,,0
P6d016b475a,0,0,,,,,,,,,,,,,,,,0
P73f5726100,0,0,,,,,,,,,,,,,,,,0
P0e7fc05f4f,0,0,,,,,,,,,,,,,,,,0
P4caf77098c,0,0,,,,,,,,,,,,,,,,0
Pd06a43915a,0,0,,,,,,,,,,,,,,,,0
Pe929ebb536,0,0,,,,,,,,,,,,,,,,0
P1199724869,0,0,,,,,,,,,,,,,,,,0
P979bc77e15,0,0,,,,,,,,,,,,,,,,0
Pc692096d48,1,2,3,-0.57319,-0.750847,0,1.23562,1.4477,1.03421,-0.513242,-0.591906,0.590034,1.23562,1.4477,0.619008,0.68,0,0
Pa08cb88c9e,0,0,,,,,,,,,,,,,,,,0
P634aaac9d4,0,0,,,,,,,,,,,,,,,,0
P3d9db1cda1,0,0,,,,,,,,,,,,,,,,0
P6031807405,0,0,,,,,,,,,,,,,,,,0
P01fc763e95,0,0,,,,,,,,,,,,,,,,0
P91e42fff83,0,0,,,,,,,,,,,,,,,,0
P7662bd9a71,0,0,,,,,,,,,,,,,,,,0
Pb7f87f6748,0,0,,,,,,,,,,,,,,,,0
P540f972282,0,0,,,,,,,,,,,,,,,,0
P33f4d69488,0,0,,,,,,,,,,,,,,,,1
Pc0e29b5887,0,0,,,,,,,,,,,,,,,,0
P5656ae84e7,0,0,,,,,,,,,,,,,,,,0
P792efcc523,0,0,,,,,,,,,,,,,,,,0
P59cd2b2d22,0,0,,,,,,,,,,,,,,,,0
P71d533551f,0,0,,,,,,,,,,,,,,,,0
P4c416f9cab,0,0,,,,,,,,,,,,,,,,0
P0459b830f2,0,0,,,,,,,,,,,,,,,,0
Pd2dc1d3e0e,0,0,,,,,,,,,,,,,,,,0
P357471422c,0,0,,,,,,,,,,,,,,,,0
Pb74259d44e,0,0,,,,,,,,,,,,,,,,0
P33c766f164,0,0,,,,,,,,,,,,,,,,0
Pd4f1d19d77,0,0,,,,,,,,,,,,,,,,0
P42dd9e15a4,0,0,,,,,,,,,,,,,,,,0
P4cd866005e,0,0,,,,,,,,,,,,,,,,0
Pfdab72198e,0,0,,,,,,,,,,,,,,,,0
P70ecb2ee9d,0,0,,,,,,,,,,,,,,,,0
P780ecd00c5,0,0,,,,,,,,,,,,,,,,1
P2abf5d1b69,0,0,,,,,,,,,,,,,,,,0
P7d55637f90,0,0,,,,,,,,,,,,,,,,0
P39c99a28df,0,0,,,,,,,,,,,,,,,,0
Pe79941522f,0,0,,,,,,,,,,,,,,,,0
P5635d18ecc,0,0,,,,,,,,,,,,,,,,0
Pe961cc9c52,0,0,,,,,,,,,,,,,,,,0
P47eee57e35,0,0,,,,,,,,,,,,,,,,0
P3514cc9b35,0,0,,,,,,,,,,,,,,,,0
P71645345d7,0,0,,,,,,,,,,,,,,,,0
P021e6add75,0,0,,,,,,,,,,,,,,,,0
P830efff813,0,0,,,,,,,,,,,,,,,,1
Pdacee2a50f,0,0,,,,,,,,,,,,,,,,0
P3769bd015c,0,0,,,,,,,,,,,,,,,,0
P4adcc58a26,0,0,,,,,,,,,,,,,,,,1
P648b9117f8,0,0,,,,,,,,,,,,,,,,0
Pebd90a92ff,0,0,,,,,,,,,,,,,,,,0
P187b6721ca,0,0,,,,,,,,,,,,,,,,0
P6d9b6a98b1,0,0,,,,,,,,,,,,,,,,0
P85381afe4a,0,0,,,,,,,,,,,,,,,,0
P2ca94b8a14,0,0,,,,,,,,,,,,,,,,0
P3c40dc7411,0,0,,,,,,,,,,,,,,,,0
Pe932df1062,0,0,,,,,,,,,,,,,,,,0
P83519063cc,0,0,,,,,,,,,,,,,,,,0
Pfe4a1d82f4,0,0,,,,,,,,,,,,,,,,0
P396b44b337,0,0,,,,,,,,,,,,,,,,0
Pa3f1da9bab,0,0,,,,,,,,,,,,,,,,0
P98207c2747,0,0,,,,,,,,,,,,,,,,0
Pcf7f47cd26,0,0,,,,,,,,,,,,,,,,0
P4b934e1435,0,0,,,,,,,,,,,,,,,,0
Pca9a20b4db,0,0,,,,,,,,,,,,,,,,0
Pe09c2486c8,0,0,,,,,,,,,,,,,,,,0
Pd72acae20f,0,0,,,,,,,,,,,,,,,,0
P797b6b2deb,0,0,,,,,,,,,,,,,,,,0
P06b92eaa32,0,0,,,,,,,,,,,,,,,,0
Pd51bbef7c1,0,0,,,,,,,,,,,,,,,,0
Pb3ff680bd6,0,0,,,,,,,,,,,,,,,,0
Pbc5a0470c9,0,0,,,,,,,,,,,,,,,,0
P014b6ed928,1,1,3,-0.805632,-0.805632,0,0.934124,1.75559,1.01255,-0.124743,1.28647,0.373921,0.934124,1.75559,,0.59,0,0
Pae0e6be256,0,0,,,,,,,,,,,,,,,,0
Peab571b95d,0,0,,,,,,,,,,,,,,,,0
P39c1b5b439,0,0,,,,,,,,,,,,,,,,0
P01056a0f18,0,0,,,,,,,,,,,,,,,,0
P7feaaeffcb,0,0,,,,,,,,,,,,,,,,0
P0efa2b4f7d,0,0,,,,,,,,,,,,,,,,0
P3d283763c2,0,0,,,,,,,,,,,,,,,,0
P9dc8436179,0,0,,,,,,,,,,,,,,,,0
Pc5cf3e8f14,1,2,3,0.596557,0.429191,0,0.578891,0.617102,0.0576439,0.0973383,1.18652,0.494704,2.98009,3.15507,-2.53797,0.7,1,0
Pced63c164c,0,0,,,,,,,,,,,,,,,,0
P64b1bc7766,0,0,,,,,,,,,,,,,,,,0
P3c6c730bf2,0,0,,,,,,,,,,,,,,,,0
Pace4fe8116,0,0,,,,,,,,,,,,,,,,0
P539180f113,0,0,,,,,,,,,,,,,,,,0
P5e97ce9bc9,0,0,,,,,,,,,,,,,,,,0
P37455198a4,0,0,,,,,,,,,,,,,,,,0
Pa526a12aa4,0,0,,,,,,,,,,,,,,,,0
Pb7edd3ead7,0,0,,,,,,,,,,,,,,,,0
P38d9dee28f,1,3,3,0.41038,0.243013,0,-0.725318,0.039787,-0.066492,0.763467,0.497891,-0.625399,0.962598,1.36364,-1.32385,0.68125,1,0
P53313a94c2,1,1,3,0.00243157,0.00243157,0,1.23399,0.662699,0.532738,0.972731,0.771474,0.968528,1.23399,0.662699,,0.84375,2,0
P5e60e1df8d,0,0,,,,,,,,,,,,,,,,0
Pc441e97a64,0,0,,,,,,,,,,,,,,,,0
P6294004747,0,0,,,,,,,,,,,,,,,,0
P3dd5c6b05b,0,0,,,,,,,,,,,,,,,,0
Pd0fb9bca1b,0,0,,,,,,,,,,,,,,,,0
Pd8afdd28b5,0,0,,,,,,,,,,,,,,,,0
P82d1799627,0,0,,,,,,,,,,,,,,,,0
Pf4d331b9a5,0,0,,,,,,,,,,,,,,,,0
P47846f7398,0,0,,,,,,,,,,,,,,,,0
P08c56d3590,0,0,,,,,,,,,,,,,,,,0
Pa3bf9b334b,0,0,,,,,,,,,,,,,,,,0
P4649b7d232,0,0,,,,,,,,,,,,,,,,0
P62fd3b7dd9,0,0,,,,,,,,,,,,,,,,0
P9827437e3d,0,0,,,,,,,,,,,,,,,,0
Pa2e0858910,0,0,,,,,,,,,,,,,,,,0
Pe4a1b20238,0,0,,,,,,,,,,,,,,,,0
Pa59b169e09,1,2,3,-1.40004,-1.5777,1,1.50267,1.47647,0.0168163,1.37156,-0.0827708,2.26038,1.52129,1.47647,0.135934,0.8875,0,0
P3a913af04c,0,0,,,,,,,,,,,,,,,,0
P624e80554f,0,0,,,,,,,,,,,,,,,,0
P554dd6632a,0,0,,,,,,,,,,,,,,,,0
P9f79255649,0,0,,,,,,,,,,,,,,,,0
Pce38c03d45,0,0,,,,,,,,,,,,,,,,0
P3e7075c22e,0,0,,,,,,,,,,,,,,,,0
P1f926eb06b,0,0,,,,,,,,,,,,,,,,0
P5895ae6315,0,0,,,,,,,,,,,,,,,,0
Pdbacaefe1b,0,0,,,,,,,,,,,,,,,,0
P3b6ec2df2f,0,0,,,,,,,,,,,,,,,,0
Pce9ab1622f,0,0,,,,,,,,,,,,,,,,0
Pb3905915d4,0,0,,,,,,,,,,,,,,,,0
Pf436b2be04,0,0,,,,,,,,,,,,,,,,0
Pd073d30524,0,0,,,,,,,,,,,,,,,,0
Ped90afeb58,0,0,,,,,,,,,,,,,,,,0
P7d6aa2dfe0,0,0,,,,,,,,,,,,,,,,0
Pae24459193,0,0,,,,,,,,,,,,,,,,0
P05a2123919,0,0,,,,,,,,,,,,,,,,0
Pbd99bc4676,0,0,,,,,,,,,,,,,,,,0
P06d8dc5829,0,0,,,,,,,,,,,,,,,,0
P78dd3f3917,0,0,,,,,,,,,,,,,,,,0
P769efab0d3,0,0,,,,,,,,,,,,,,,,0
P4be402ea04,0,0,,,,,,,,,,,,,,,,0
P3070bdd73b,0,0,,,,,,,,,,,,,,,,0
P85bb3eb8b9,0,0,,,,,,,,,,,,,,,,0
P8bc3dd7f6c,0,0,,,,,,,,,,,,,,,,0
P26a739545e,0,0,,,,,,,,,,,,,,,,0
Pc1693478f0,0,0,,,,,,,,,,,,,,,,0
P18458ff2ec,1,4,3,0.542125,-1.44045,1,2.83924,3.77958,1.89759,-0.368829,1.58259,1.26239,2.83924,3.77958,2.99807,0.809375,2,0
Paaef13df6e,0,0,,,,,,,,,,,,,,,,0
P33f86fa27f,0,0,,,,,,,,,,,,,,,,0
P78473875c4,0,0,,,,,,,,,,,,,,,,0
P42e64d32a8,0,0,,,,,,,,,,,,,,,,0
P2cb7a6fa13,0,0,,,,,,,,,,,,,,,,0
P2631037f25,0,0,,,,,,,,,,,,,,,,0
P269736d407,0,0,,,,,,,,,,,,,,,,0
Pfb5ad97400,0,0,,,,,,,,,,,,,,,,0
Pec20f0f060,0,0,,,,,,,,,,,,,,,,0
Pd353deb783,0,0,,,,,,,,,,,,,,,,0
P5246294b22,0,0,,,,,,,,,,,,,,,,0
P6292223fd6,0,0,,,,,,,,,,,,,,,,0
P8abebd0da5,1,1,3,-0.763696,-0.763696,0,3.51678,3.5458,1.93588,0.116061,-0.286018,2.41479,3.51678,3.5458,,0.99375,0,0
Pcdb1e8afaa,0,0,,,,,,,,,,,,,,,,0
Pff029e3151,0,0,,,,,,,,,,,,,,,,0
P977a8945dd,0,0,,,,,,,,,,,,,,,,0
P5c0fad1503,1,2,3,-1.5688,-1.58867,1,-1.07666,0.891859,0.710566,-0.651138,3.40694,-1.62266,-1.07666,0.891859,0.731833,0.753571,11,0
P679159f4f1,0,0,,,,,,,,,,,,,,,,0
P6e6444ed0f,0,0,,,,,,,,,,,,,,,,0
Pcca6045f01,0,0,,,,,,,,,,,,,,,,0
P67b7122a99,0,0,,,,,,,,,,,,,,,,0
P44f5111142,0,0,,,,,,,,,,,,,,,,0
P25c05d7b38,0,0,,,,,,,,,,,,,,,,0
P0d50e77b95,0,0,,,,,,,,,,,,,,,,0
Pc9a523c1e4,0,0,,,,,,,,,,,,,,,,0
P0b1f22f2d4,0,0,,,,,,,,,,,,,,,,0
P0685226773,0,0,,,,,,,,,,,,,,,,0
Pe4a9ff24c9,0,0,,,,,,,,,,,,,,,,0
Pbc9cc4070d,1,2,3,-0.586218,-0.586218,0,0.918215,-0.156333,0.31457,-1.15583,-1.45645,0.968108,0.918215,0.512437,-0.66877,0.4,6,0
P0ad01302af,0,0,,,,,,,,,,,,,,,,0
Pe6c8b117c8,0,0,,,,,,,,,,,,,,,,0
P6547eb6540,0,0,,,,,,,,,,,,,,,,0
P1b3889c122,0,0,,,,,,,,,,,,,,,,0
P7aeaf13cc2,1,3,3,0.191347,0.0239806,0,0.906117,0.467234,-0.238731,1.50527,2.38012,1.55275,1.49417,2.0503,-0.783066,0.775,9,0
P3dd4b68d3d,0,0,,,,,,,,,,,,,,,,0
P079efef655,0,0,,,,,,,,,,,,,,,,0
Pc02213b2fe,0,0,,,,,,,,,,,,,,,,0
Pffd0721d82,0,0,,,,,,,,,,,,,,,,0
P984d62c606,0,0,,,,,,,,,,,,,,,,0
Pbc201d669f,0,0,,,,,,,,,,,,,,,,0
P8eebd87e26,0,0,,,,,,,,,,,,,,,,0
Pcc92138fb2,0,0,,,,,,,,,,,,,,,,0
Paf7b3d5c90,0,0,,,,,,,,,,,,,,,,0
Pb3e080e381,0,0,,,,,,,,,,,,,,,,0
P8438cd9418,0,0,,,,,,,,,,,,,,,,0
P20571734e6,0,0,,,,,,,,,,,,,,,,0
P46af6c0052,0,0,,,,,,,,,,,,,,,,0
P92a5884e77,1,1,4,-0.60029,-0.60029,0,1.20871,1.98893,1.42148,-1.00333,1.28432,0.966136,1.20871,1.98893,,0.509375,12,0
Pd2c0348ebe,0,0,,,,,,,,,,,,,,,,0
Pfa91aaf1ef,0,0,,,,,,,,,,,,,,,,0
Pe4ea2d8948,0,0,,,,,,,,,,,,,,,,0
Pf2b6b60b16,0,0,,,,,,,,,,,,,,,,0
P379acc01ca,0,0,,,,,,,,,,,,,,,,0
Pc7cce81961,0,0,,,,,,,,,,,,,,,,0
P8176cc6d95,0,0,,,,,,,,,,,,,,,,0
P7d5e80b812,0,0,,,,,,,,,,,,,,,,0
Pd53814d6fa,0,0,,,,,,,,,,,,,,,,0
P6ce52469e7,0,0,,,,,,,,,,,,,,,,0
P35d8517b9d,0,0,,,,,,,,,,,,,,,,0
Pd6e783f74c,0,0,,,,,,,,,,,,,,,,0
P27d4bedf9b,0,0,,,,,,,,,,,,,,,,0
P51ef89c5e3,0,0,,,,,,,,,,,,,,,,0
P391abc2490,0,0,,,,,,,,,,,,,,,,0
P8cdc1bb5f1,0,0,,,,,,,,,,,,,,,,0
P80665441e6,0,0,,,,,,,,,,,,,,,,0
P2b413e3467,0,0,,,,,,,,,,,,,,,,0
P16796cf3ab,0,0,,,,,,,,,,,,,,,,0
P23c2e6b3e7,0,0,,,,,,,,,,,,,,,,0
P868c4004ba,0,0,,,,,,,,,,,,,,,,0
P630cc033c0,0,0,,,,,,,,,,,,,,,,0
P34cc8e28e0,0,0,,,,,,,,,,,,,,,,0
Pddd42c77c5,0,0,,,,,,,,,,,,,,,,0
P099a8d0c1c,1,1,4,0.0814491,0.0814491,0,2.80983,3.60358,1.49798,0.258707,0.464963,2.01068,2.80983,3.60358,,0.840625,1,0
P3470a61a00,0,0,,,,,,,,,,,,,,,,0
P5afd5b991d,1,1,4,0.505825,0.505825,0,-0.0980415,0.251523,-0.268707,3.1171,-1.14741,-0.13349,-0.0980415,0.251523,,0.590625,5,0
P5e4491e5c3,0,0,,,,,,,,,,,,,,,,0
Pc047806c80,0,0,,,,,,,,,,,,,,,,0
Pf804162018,0,0,,,,,,,,,,,,,,,,0
P572a4194e6,0,0,,,,,,,,,,,,,,,,0
P42d0d6de9a,0,0,,,,,,,,,,,,,,,,0
Pcb4360a784,0,0,,,,,,,,,,,,,,,,0
Pff47b96114,0,0,,,,,,,,,,,,,,,,0
P2f15d5867f,1,1,3,-0.720203,-0.720203,0,-0.288584,0.00357606,0.253017,0.320412,-0.48486,-0.51089,-0.288584,0.00357606,,0.444118,6,0
P8a3b7b6860,0,0,,,,,,,,,,,,,,,,0
P9f246cdbe1,0,0,,,,,,,,,,,,,,,,0
Pf4d4553b6f,0,0,,,,,,,,,,,,,,,,0
Pc295aab61a,0,0,,,,,,,,,,,,,,,,0
P471bec0288,0,0,,,,,,,,,,,,,,,,0
P81f3558def,0,0,,,,,,,,,,,,,,,,0
Pdd972253d5,0,0,,,,,,,,,,,,,,,,0
P959d20dcac,0,0,,,,,,,,,,,,,,,,0
P9cbbbfe0cc,0,0,,,,,,,,,,,,,,,,0
Pa4dad52ff4,0,0,,,,,,,,,,,,,,,,0
P311b5f6b41,0,0,,,,,,,,,,,,,,,,0
P6f59c256f3,0,0,,,,,,,,,,,,,,,,0
P5ea12f1777,1,2,3,0.552924,-1.39084,1,1.39503,2.34918,0.747716,-0.247534,1.76865,1.06913,1.39503,2.34918,1.04201,0.629167,3,0
P17786d3599,0,0,,,,,,,,,,,,,,,,0
Pd11ab06c36,1,1,4,-0.0171155,-0.0171155,0,3.69336,2.8789,1.5649,-0.625442,0.100681,2.59563,3.69336,2.8789,,0.8,2,0
P3e3a854ff5,1,1,3,-0.219166,-0.219166,0,-0.0757837,1.26361,1.51971,-0.944719,0.901165,-0.983492,-0.0757837,1.26361,,0.4125,3,0
P8c537f5a4d,0,0,,,,,,,,,,,,,,,,0
Pe68742d859,0,0,,,,,,,,,,,,,,,,0
P13a7a5112c,0,0,,,,,,,,,,,,,,,,0
Pdb057d444b,0,0,,,,,,,,,,,,,,,,0
P690d8b352a,0,0,,,,,,,,,,,,,,,,0
P19de9513b3,0,0,,,,,,,,,,,,,,,,0
Pc6a39f466a,1,1,3,-0.742106,-0.742106,0,2.33583,2.46685,1.69931,-0.714984,-0.421703,0.922258,2.33583,2.46685,,0.645,2,0
Pd382320a3c,1,2,3,-0.334331,-0.334331,0,0.700598,0.755311,0.916333,-0.791557,-0.732083,0.0572673,0.700598,1.12186,-0.366547,0.3375,1,0
Peb2d46202e,0,0,,,,,,,,,,,,,,,,0
P83f985b4bd,0,0,,,,,,,,,,,,,,,,0
P74b9613d69,0,0,,,,,,,,,,,,,,,,0
Pce1d0d3699,0,0,,,,,,,,,,,,,,,,1
P01bc9a886e,0,0,,,,,,,,,,,,,,,,0
P6b0e9b0b2a,0,0,,,,,,,,,,,,,,,,0
P11475d8eed,1,1,3,0.432456,0.432456,0,1.46628,2.61253,1.47213,-0.462036,2.29748,0.601754,1.46628,2.61253,,0.775,9,0
Pf72d9be4b9,0,0,,,,,,,,,,,,,,,,0
P43e7adb565,0,0,,,,,,,,,,,,,,,,0
Pdacd6ab94d,0,0,,,,,,,,,,,,,,,,0
P63a21fbef6,0,0,,,,,,,,,,,,,,,,0
P74b71b0d31,0,0,,,,,,,,,,,,,,,,0
P83f12f36b1,0,0,,,,,,,,,,,,,,,,0
P1378011126,0,0,,,,,,,,,,,,,,,,0
P2b78092e41,0,0,,,,,,,,,,,,,,,,0
Pbb4d6101de,0,0,,,,,,,,,,,,,,,,0
P1dfb3826fd,0,0,,,,,,,,,,,,,,,,0
P38dadf836a,0,0,,,,,,,,,,,,,,,,0
P0820723beb,1,3,3,-0.665618,-0.832984,0,-2.70719,-2.22149,,-1.42166,-1.98505,-3.53734,1.69847,1.87836,-4.09984,0.025,9,0
Pb5af3844f5,0,0,,,,,,,,,,,,,,,,0
P927dcf71a8,0,0,,,,,,,,,,,,,,,,0
Pf4d757d073,0,0,,,,,,,,,,,,,,,,0
P5840594df8,0,0,,,,,,,,,,,,,,,,0
P5b1d935a26,0,0,,,,,,,,,,,,,,,,0
Pc067530e3e,0,0,,,,,,,,,,,,,,,,0
P21b2b49a34,0,0,,,,,,,,,,,,,,,,0
Pb87f242f46,0,0,,,,,,,,,,,,,,,,0
Pd650e439a2,0,0,,,,,,,,,,,,,,,,0
P5104e01e75,0,0,,,,,,,,,,,,,,,,0
P32b8c3a5cb,0,0,,,,,,,,,,,,,,,,0
Pbe0a02c2fd,0,0,,,,,,,,,,,,,,,,0
Pa68189cdce,0,0,,,,,,,,,,,,,,,,0
Pef98a54ad0,0,0,,,,,,,,,,,,,,,,0
P3928bad8a7,0,0,,,,,,,,,,,,,,,,0
Pb945050559,0,0,,,,,,,,,,,,,,,,0
Pf0c178cb1c,0,0,,,,,,,,,,,,,,,,0
P7f2c8eb929,0,0,,,,,,,,,,,,,,,,0
Pd7ea309dee,0,0,,,,,,,,,,,,,,,,0
P16dd82b034,0,0,,,,,,,,,,,,,,,,0
Pc1044ed1f5,0,0,,,,,,,,,,,,,,,,0
P403a83bdf0,0,0,,,,,,,,,,,,,,,,0
